"OTUs","Rain_spec","Seed_spec","Rain_fid","Seed_fid","Rain_IndV","Seed_IndV","s.Rain","s.Seed","index","stat","p.value"
"Zotu254",0.416666666666667,0.583333333333333,0.428571428571429,0.25,0.178571428571429,0.145833333333333,1,0,1,0.422577127364258,0.9877
"Zotu2543",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu255",1,0,0.392857142857143,0,0.392857142857143,0,1,0,1,0.626783170528009,0.3017
"Zotu2553",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu256",1,0,0.428571428571429,0,0.428571428571429,0,1,0,1,0.654653670707977,0.2491
"Zotu2561",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2565",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu257",1,0,0.5,0,0.5,0,1,0,1,0.707106781186548,0.1916
"Zotu259",1,0,0.321428571428571,0,0.321428571428571,0,1,0,1,0.566946709513841,0.4147
"Zotu26",0.491749174917492,0.508250825082508,0.5,0.25,0.245874587458746,0.127062706270627,1,0,1,0.495857426543907,0.981
"Zotu260",1,0,0.160714285714286,0,0.160714285714286,0,1,0,1,0.400891862868637,0.7016
"Zotu2610",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2613",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2614",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2615",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2617",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu262",1,0,0.267857142857143,0,0.267857142857143,0,1,0,1,0.517549169506766,0.5605
"Zotu2623",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2625",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2627",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2628",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu263",0.375,0.625,0.160714285714286,0.25,0.0602678571428572,0.15625,0,1,2,0.395284707521047,0.7159
"Zotu2630",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2636",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2638",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu264",1,0,0.410714285714286,0,0.410714285714286,0,1,0,1,0.640869944461656,0.2575
"Zotu265",1,0,0.392857142857143,0,0.392857142857143,0,1,0,1,0.626783170528009,0.2968
"Zotu266",1,0,0.285714285714286,0,0.285714285714286,0,1,0,1,0.534522483824849,0.5061
"Zotu2660",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2669",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu267",1,0,0.321428571428571,0,0.321428571428571,0,1,0,1,0.566946709513841,0.388
"Zotu268",1,0,0.482142857142857,0,0.482142857142857,0,1,0,1,0.694365074829414,0.2048
"Zotu269",1,0,0.464285714285714,0,0.464285714285714,0,1,0,1,0.681385143869247,0.1859
"Zotu2697",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu27",0,1,0,0.75,0,0.75,0,1,2,0.866025403784439,2e-04
"Zotu2701",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu271",1,0,0.267857142857143,0,0.267857142857143,0,1,0,1,0.517549169506766,0.5094
"Zotu2717",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu272",1,0,0.160714285714286,0,0.160714285714286,0,1,0,1,0.400891862868637,0.791
"Zotu2731",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2738",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2748",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu275",1,0,0.303571428571429,0,0.303571428571429,0,1,0,1,0.55097316501934,0.3761
"Zotu2756",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu276",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.5782
"Zotu277",1,0,0.285714285714286,0,0.285714285714286,0,1,0,1,0.534522483824849,0.4531
"Zotu2771",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu278",1,0,0.125,0,0.125,0,1,0,1,0.353553390593274,0.8001
"Zotu2780",0.0344827586206896,0.96551724137931,0.0178571428571429,0.25,0.000615763546798029,0.241379310344828,0,1,2,0.491303684440517,0.0645
"Zotu279",1,0,0.357142857142857,0,0.357142857142857,0,1,0,1,0.597614304667197,0.3397
"Zotu2794",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu28",0.219490781387182,0.780509218612818,0.767857142857143,1,0.168537564279443,0.780509218612818,0,1,2,0.88346432786662,0.0264
"Zotu280",0,1,0,0.25,0,0.25,0,1,2,0.5,0.0645
"Zotu281",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2811",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2819",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu283",1,0,0.446428571428571,0,0.446428571428571,0,1,0,1,0.668153104781061,0.1923
"Zotu2840",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu2841",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2849",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu287",1,0,0.321428571428571,0,0.321428571428571,0,1,0,1,0.566946709513841,0.4763
"Zotu2877",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu288",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu289",1,0,0.267857142857143,0,0.267857142857143,0,1,0,1,0.517549169506766,0.4899
"Zotu2897",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu29",0.0142531356898518,0.985746864310148,0.589285714285714,1,0.00839916924580551,0.985746864310148,0,1,2,0.992847855570101,0.0015
"Zotu290",1,0,0.446428571428571,0,0.446428571428571,0,1,0,1,0.668153104781061,0.2436
"Zotu2905",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu291",1,0,0.303571428571429,0,0.303571428571429,0,1,0,1,0.55097316501934,0.4712
"Zotu2912",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu292",1,0,0.142857142857143,0,0.142857142857143,0,1,0,1,0.377964473009227,1
"Zotu2923",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu2927",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2931",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2939",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2945",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu2948",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu295",1,0,0.125,0,0.125,0,1,0,1,0.353553390593274,1
"Zotu2957",0,1,0,0.25,0,0.25,0,1,2,0.5,0.065
"Zotu2958",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu297",1,0,0.267857142857143,0,0.267857142857143,0,1,0,1,0.517549169506766,0.5251
"Zotu2986",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu2989",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu299",1,0,0.285714285714286,0,0.285714285714286,0,1,0,1,0.534522483824849,0.5137
"Zotu30",0.536916715888955,0.463083284111045,0.714285714285714,0.5,0.383511939920682,0.231541642055523,1,0,1,0.619283408400937,0.8888
"Zotu3018",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3028",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu303",1,0,0.196428571428571,0,0.196428571428571,0,1,0,1,0.443202630213959,0.5855
"Zotu3040",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3041",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu305",1,0,0.25,0,0.25,0,1,0,1,0.5,0.5676
"Zotu3050",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3051",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu3055",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3061",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu3062",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu307",1,0,0.357142857142857,0,0.357142857142857,0,1,0,1,0.597614304667197,0.3029
"Zotu3070",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3077",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu308",1,0,0.339285714285714,0,0.339285714285714,0,1,0,1,0.582482372510718,0.3902
"Zotu31",0.458475540386803,0.541524459613197,0.892857142857143,0.75,0.409353161059646,0.406143344709898,1,0,1,0.639807128015659,0.999
"Zotu3100",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu311",1,0,0.535714285714286,0,0.535714285714286,0,1,0,1,0.7319250547114,0.1409
"Zotu312",1,0,0.607142857142857,0,0.607142857142857,0,1,0,1,0.77919372247398,0.0912
"Zotu3124",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3126",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu313",1,0,0.160714285714286,0,0.160714285714286,0,1,0,1,0.400891862868637,0.6144
"Zotu3138",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu3143",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3155",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu317",1,0,0.196428571428571,0,0.196428571428571,0,1,0,1,0.443202630213959,0.6206
"Zotu3170",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu318",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5707
"Zotu32",0.243243243243243,0.756756756756757,0.803571428571429,1,0.19546332046332,0.756756756756757,0,1,2,0.86991767240168,0.0559
"Zotu3205",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu321",1,0,0.321428571428571,0,0.321428571428571,0,1,0,1,0.566946709513841,0.3863
"Zotu3213",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu3223",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3227",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3248",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu325",1,0,0.285714285714286,0,0.285714285714286,0,1,0,1,0.534522483824849,0.4163
"Zotu3262",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3269",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu328",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.6391
"Zotu3282",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3284",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3289",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu329",0.594202898550725,0.405797101449275,0.392857142857143,0.25,0.23343685300207,0.101449275362319,1,0,1,0.483153032694684,0.8253
"Zotu3295",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu33",0.396017699115044,0.603982300884956,0.892857142857143,0.75,0.353587231352718,0.452986725663717,0,1,2,0.673042885456578,0.9105
"Zotu330",1,0,0.142857142857143,0,0.142857142857143,0,1,0,1,0.377964473009227,1
"Zotu3301",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu331",1,0,0.142857142857143,0,0.142857142857143,0,1,0,1,0.377964473009227,1
"Zotu3310",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu332",1,0,0.321428571428571,0,0.321428571428571,0,1,0,1,0.566946709513841,0.4397
"Zotu3326",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu334",0.0257731958762887,0.974226804123711,0.214285714285714,0.25,0.00552282768777614,0.243556701030928,0,1,2,0.493514641151534,0.1313
"Zotu3362",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3368",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu337",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu3379",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu3384",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3385",0,1,0,0.25,0,0.25,0,1,2,0.5,0.065
"Zotu3394",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3410",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu3414",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu343",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.5665
"Zotu345",1,0,0.107142857142857,0,0.107142857142857,0,1,0,1,0.327326835353989,1
"Zotu3459",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu346",1,0,0.285714285714286,0,0.285714285714286,0,1,0,1,0.534522483824849,0.5632
"Zotu3463",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3467",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3485",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3486",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3489",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu35",0.38121546961326,0.61878453038674,0.857142857142857,1,0.326756116811365,0.61878453038674,0,1,2,0.78662858477603,0.2062
"Zotu350",1,0,0.339285714285714,0,0.339285714285714,0,1,0,1,0.582482372510718,0.3728
"Zotu3502",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3504",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu352",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.5754
"Zotu353",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.7226
"Zotu3531",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu354",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.7224
"Zotu3540",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3542",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3543",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu355",1,0,0.142857142857143,0,0.142857142857143,0,1,0,1,0.377964473009227,1
"Zotu3554",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu356",1,0,0.142857142857143,0,0.142857142857143,0,1,0,1,0.377964473009227,0.7349
"Zotu3560",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3567",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3572",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3578",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu358",1,0,0.25,0,0.25,0,1,0,1,0.5,0.5589
"Zotu3584",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3596",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu360",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu361",1,0,0.267857142857143,0,0.267857142857143,0,1,0,1,0.517549169506766,0.5673
"Zotu362",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.5808
"Zotu3622",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3623",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3630",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu364",1,0,0.285714285714286,0,0.285714285714286,0,1,0,1,0.534522483824849,0.4948
"Zotu3642",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3643",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu368",1,0,0.0892857142857143,0,0.0892857142857143,0,1,0,1,0.298807152333598,1
"Zotu3683",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3694",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3696",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu37",0.286195286195286,0.713804713804714,0.946428571428571,1,0.270863395863396,0.713804713804714,0,1,2,0.844869643083898,0.0701
"Zotu370",0.125,0.875,0.0357142857142857,0.25,0.00446428571428571,0.21875,0,1,2,0.467707173346743,0.1871
"Zotu3707",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu371",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.6324
"Zotu372",1,0,0.107142857142857,0,0.107142857142857,0,1,0,1,0.327326835353989,1
"Zotu3731",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3732",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3734",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu3748",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3759",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3762",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3763",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3768",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu377",1,0,0.125,0,0.125,0,1,0,1,0.353553390593274,1
"Zotu3774",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu379",1,0,0.339285714285714,0,0.339285714285714,0,1,0,1,0.582482372510718,0.3374
"Zotu3793",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu38",0.812080536912752,0.187919463087248,0.464285714285714,0.25,0.377037392138063,0.0469798657718121,1,0,1,0.61403370602766,0.3866
"Zotu3805",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu381",1,0,0.357142857142857,0,0.357142857142857,0,1,0,1,0.597614304667197,0.3306
"Zotu3816",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3842",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu3843",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu386",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5699
"Zotu3866",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3868",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu387",0.106382978723404,0.893617021276596,0.0892857142857143,0.25,0.00949848024316109,0.223404255319149,0,1,2,0.472656593436661,0.1
"Zotu3873",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3878",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu389",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.6921
"Zotu390",1,0,0.196428571428571,0,0.196428571428571,0,1,0,1,0.443202630213959,0.6236
"Zotu3904",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3909",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu391",1,0,0.25,0,0.25,0,1,0,1,0.5,0.5599
"Zotu392",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5698
"Zotu3924",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3926",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu3928",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3933",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3934",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu394",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3946",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3948",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu395",1,0,0.160714285714286,0,0.160714285714286,0,1,0,1,0.400891862868637,0.6553
"Zotu3957",1,0,0.0714285714285714,0,0.0714285714285714,0,1,0,1,0.267261241912424,1
"Zotu3966",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu3978",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3985",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3990",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu3993",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4",0.729032258064516,0.270967741935484,0.964285714285714,0.75,0.702995391705069,0.203225806451613,1,0,1,0.8384482045452,0.0599
"Zotu40",0.560728744939271,0.439271255060729,0.946428571428571,0.75,0.53068970503181,0.329453441295547,1,0,1,0.728484526281657,0.6721
"Zotu4019",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu4036",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4039",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu405",1,0,0.160714285714286,0,0.160714285714286,0,1,0,1,0.400891862868637,0.6583
"Zotu4050",1,0,0.0357142857142857,0,0.0357142857142857,0,1,0,1,0.188982236504614,1
"Zotu4056",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu406",1,0,0.303571428571429,0,0.303571428571429,0,1,0,1,0.55097316501934,0.4487
"Zotu4066",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu407",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5754
"Zotu4076",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu408",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.7248
"Zotu409",1,0,0.142857142857143,0,0.142857142857143,0,1,0,1,0.377964473009227,1
"Zotu41",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5294
"Zotu410",1,0,0.25,0,0.25,0,1,0,1,0.5,0.5636
"Zotu411",1,0,0.25,0,0.25,0,1,0,1,0.5,0.5712
"Zotu412",1,0,0.178571428571429,0,0.178571428571429,0,1,0,1,0.422577127364258,0.6724
"Zotu4120",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4121",1,0,0.0535714285714286,0,0.0535714285714286,0,1,0,1,0.231455024943138,1
"Zotu413",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5742
"Zotu4131",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu414",1,0,0.232142857142857,0,0.232142857142857,0,1,0,1,0.481812055829716,0.5627
"Zotu4148",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu415",0.517241379310345,0.482758620689655,0.196428571428571,0.25,0.101600985221675,0.120689655172414,0,1,2,0.347404166889826,1
"Zotu4152",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4164",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4168",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4173",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4174",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu418",1,0,0.142857142857143,0,0.142857142857143,0,1,0,1,0.377964473009227,0.7766
"Zotu4181",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu4184",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
"Zotu420",1,0,0.214285714285714,0,0.214285714285714,0,1,0,1,0.462910049886276,0.6025
"Zotu4203",1,0,0.0178571428571429,0,0.0178571428571429,0,1,0,1,0.133630620956212,1
